Duration,Sales,Commision,Age,Claim,Type_Travel Agency,Distribution_Online,Agency_encoded,Product_encoded,Destination_encoded
19,18.5,4.63,32,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
13,29.5,7.38,39,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
5,0.0,9.1,42,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
15,33.0,11.55,47,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
6,29.0,7.25,21,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
5,15.0,6.0,67,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
19,45.0,15.75,52,0,0,1,0.0047556142668428005,0.008141112618724558,0.006711409395973154
7,26.65,6.66,48,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
4,65.0,16.25,41,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
37,26.0,9.1,33,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
26,26.0,9.1,39,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
43,39.0,9.75,46,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
13,48.5,12.13,31,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
26,62.0,15.5,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
13,22.0,7.7,48,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
10,22.0,7.7,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
19,30.0,10.5,49,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
24,18.0,6.3,31,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
126,42.0,14.7,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
14,26.0,9.1,62,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
7,13.5,3.38,37,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
3,18.5,4.63,31,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
32,30.0,10.5,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
15,22.0,7.7,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
9,22.0,7.7,46,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
30,67.0,16.75,53,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
13,30.0,10.5,59,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
9,22.0,7.7,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
5,16.0,4.0,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
20,53.5,13.38,25,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
8,17.0,4.25,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
29,39.0,9.75,27,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
107,47.0,11.75,49,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
13,39.0,9.75,51,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
39,28.0,10.64,48,0,1,1,0.030534351145038167,0.008141112618724558,0.011538461538461539
28,26.0,9.1,42,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
8,45.0,15.75,62,0,0,1,0.0047556142668428005,0.008141112618724558,0.006711409395973154
12,35.0,12.25,37,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
6,22.0,7.7,53,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
7,21.0,5.25,51,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
21,11.5,2.88,37,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
14,30.0,10.5,32,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
79,20.0,5.0,23,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
46,18.0,6.3,53,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
3,18.0,6.3,53,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
6,19.2,4.8,50,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
46,25.59,8.96,48,0,0,1,0.0,0.0,0.0061633281972265025
26,40.0,14.0,44,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
71,35.0,12.25,27,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
28,30.0,10.5,60,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
3,20.5,5.13,38,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
60,30.0,10.5,79,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
66,45.0,15.75,34,0,0,1,0.0047556142668428005,0.008141112618724558,0.00477326968973747
17,26.0,9.1,53,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
110,26.0,9.1,70,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
10,22.5,5.63,27,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
9,30.55,7.64,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
59,22.0,7.7,44,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
7,0.0,6.0,69,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
3,15.0,6.0,30,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
11,30.0,10.5,32,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
15,45.0,15.75,32,0,0,1,0.0047556142668428005,0.008141112618724558,0.034722222222222224
33,35.0,12.25,66,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
18,58.0,20.3,29,0,0,1,0.0047556142668428005,0.008141112618724558,0.007633587786259542
59,35.0,12.25,29,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
4,16.0,4.0,26,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
4,18.0,6.3,50,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
29,21.0,5.25,71,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
10,13.5,3.38,38,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
16,18.5,4.63,20,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
12,26.5,6.63,38,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
13,18.0,6.3,38,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
10,18.0,6.3,66,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
9,51.0,17.85,42,0,0,1,0.0,0.008141112618724558,0.006711409395973154
18,40.0,14.0,50,0,0,1,0.0,0.008141112618724558,0.006711409395973154
12,39.0,9.75,26,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
12,22.1,5.53,23,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,22.0,7.7,33,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
17,22.0,7.7,25,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
7,40.0,10.0,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
21,65.0,16.25,36,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
11,22.5,5.63,60,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
26,58.0,20.3,48,0,0,1,0.0047556142668428005,0.008141112618724558,0.09090909090909091
8,22.0,7.7,55,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
19,35.25,8.81,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
2,13.5,3.38,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
8,17.0,4.25,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
6,18.5,4.63,29,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
29,18.0,6.3,50,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
11,30.0,10.5,66,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
8,22.0,7.7,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
20,26.0,9.1,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
14,20.0,5.0,36,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
1,36.0,9.0,61,0,0,1,0.059456550981974714,0.032520325203252036,0.05921757770632369
52,26.0,9.1,50,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
36,38.35,9.59,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
34,26.0,9.1,56,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
35,22.0,7.7,58,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
17,16.0,4.0,32,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
1,22.0,7.7,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
16,39.0,9.75,24,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
15,18.0,6.3,52,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
8,23.5,5.88,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
77,26.0,9.1,51,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
6,18.0,4.5,24,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
73,37.0,12.95,42,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
62,30.0,10.5,48,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
79,29.0,9.57,68,0,1,0,0.01282051282051282,0.017045454545454544,0.004296455424274973
17,22.0,7.7,47,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
14,22.0,7.7,64,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
4,16.93,5.93,48,0,0,1,0.0,0.0,0.0061633281972265025
11,18.0,4.5,32,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
13,18.0,6.3,27,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
5,28.0,10.64,48,0,1,1,0.030534351145038167,0.008141112618724558,0.011538461538461539
18,24.05,6.01,47,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
21,35.0,12.25,60,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
13,22.0,7.7,36,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
5,22.0,7.7,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
25,26.0,9.1,46,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
14,36.0,12.6,51,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
72,30.0,10.5,29,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
6,18.5,4.63,53,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
22,50.0,20.0,28,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
94,26.0,9.1,78,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
61,28.0,10.64,48,0,1,1,0.030534351145038167,0.008141112618724558,0.011538461538461539
8,16.0,4.0,47,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
35,18.0,6.3,56,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
34,57.24,20.03,48,0,0,1,0.0,0.0,0.0
20,22.0,7.7,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
99,33.0,12.54,48,0,1,1,0.030534351145038167,0.008141112618724558,0.011538461538461539
38,15.0,6.0,28,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
9,35.25,8.81,57,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
78,32.9,8.22,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
9,27.0,6.75,18,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
6,32.0,20.8,28,0,1,1,0.0364963503649635,0.03636363636363636,0.004296455424274973
34,26.0,9.1,76,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
40,18.0,6.3,55,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
13,47.0,11.75,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
39,22.5,5.63,30,1,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
9,22.0,7.7,50,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
31,33.5,8.38,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
4,23.4,5.85,39,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
19,45.0,15.75,60,0,0,1,0.0047556142668428005,0.008141112618724558,0.006711409395973154
24,58.0,20.3,23,0,0,1,0.0047556142668428005,0.008141112618724558,0.034722222222222224
23,18.0,6.3,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
10,35.0,12.25,33,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
6,22.5,5.63,35,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
18,26.0,9.1,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
21,26.0,9.1,51,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
7,26.0,9.1,59,0,0,1,0.0047556142668428005,0.008141112618724558,0.0061633281972265025
7,19.2,4.8,26,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
20,18.0,6.3,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
15,42.0,10.5,26,1,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
5,18.0,6.3,30,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
24,30.0,10.5,43,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
51,30.0,10.5,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
68,39.0,9.75,36,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
97,37.0,12.95,27,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
14,18.0,6.3,42,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
31,56.5,14.13,25,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
21,47.5,11.88,42,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
22,22.0,7.7,48,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
41,33.5,8.38,26,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
23,22.0,7.7,58,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
16,15.0,6.0,50,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
9,22.0,7.7,36,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
6,16.0,4.0,60,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
10,26.0,9.1,37,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
53,22.0,7.7,47,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
38,30.0,10.5,7,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
3,16.0,4.0,27,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
13,26.0,9.1,51,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
25,30.0,10.5,65,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
80,60.0,15.0,25,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
39,22.0,7.7,56,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
28,40.5,10.13,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
5,21.0,5.25,62,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
16,28.5,7.13,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
50,52.0,18.2,33,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
6,18.0,6.3,44,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
25,33.0,11.55,55,0,0,1,0.0047556142668428005,0.008141112618724558,0.016042780748663103
3,22.0,7.7,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
5,13.5,3.38,37,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
12,17.0,4.25,22,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
4,18.0,6.3,48,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
54,47.5,11.88,40,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
7,23.4,5.85,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
6,26.0,9.1,27,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
30,0.0,4.8,59,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
22,35.0,12.25,55,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
6,21.0,5.25,23,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
13,26.5,6.63,49,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
4,15.0,6.0,46,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
34,33.0,12.54,48,0,1,1,0.030534351145038167,0.008141112618724558,0.011538461538461539
5,49.0,12.25,35,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
3,15.0,6.0,43,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
10,29.0,9.57,24,0,1,0,0.01282051282051282,0.017045454545454544,0.0061633281972265025
3,15.0,6.0,28,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
31,67.0,16.75,21,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
3,26.5,17.23,48,0,1,1,0.0364963503649635,0.0,0.011538461538461539
41,13.5,3.38,54,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
5,18.0,6.3,56,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
50,15.0,6.0,44,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
12,23.0,5.75,27,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
10,0.0,6.3,46,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
37,24.5,6.13,76,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
84,30.0,10.5,64,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
34,20.25,5.06,41,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
16,20.25,5.06,46,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
11,40.0,10.0,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
8,20.0,5.0,29,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
9,18.0,6.3,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
5,15.0,6.0,45,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
3,15.0,6.0,69,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
9,26.0,9.1,49,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
13,26.5,17.23,40,0,1,1,0.0364963503649635,0.05263157894736842,0.00477326968973747
7,30.0,10.5,51,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
28,18.0,6.3,57,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
11,18.5,4.63,27,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
27,56.5,14.13,24,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,16.0,4.0,34,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
27,26.0,9.1,34,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
18,26.0,9.1,31,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
5,33.0,11.55,46,0,0,1,0.0047556142668428005,0.008141112618724558,0.004296455424274973
30,53.0,13.25,40,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
4,18.0,6.3,57,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
3,13.5,3.38,25,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
114,37.0,12.95,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
6,22.0,7.7,64,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
10,30.0,10.5,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
12,45.0,15.75,33,0,0,1,0.0047556142668428005,0.008141112618724558,0.006711409395973154
2,11.5,2.88,24,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
43,22.0,7.7,34,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
15,48.5,12.13,34,1,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
12,55.0,19.25,32,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
25,53.0,13.25,39,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
71,22.0,7.7,39,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
2,15.0,6.0,40,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
5,18.0,4.5,36,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
17,36.0,12.6,46,0,0,1,0.0047556142668428005,0.008141112618724558,0.006711409395973154
6,22.0,7.7,52,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
9,22.0,7.7,46,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
88,45.0,15.75,22,0,0,1,0.0047556142668428005,0.008141112618724558,0.008849557522123894
3,22.0,7.7,32,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
22,30.0,10.5,82,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
21,22.5,5.63,42,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
21,26.0,9.1,41,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
7,22.5,5.63,26,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
14,33.5,8.38,26,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
30,17.0,4.25,50,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
12,22.1,5.53,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
21,18.0,6.3,58,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
16,35.0,12.25,47,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
34,30.55,7.64,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
11,22.0,7.7,42,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
20,17.55,4.39,38,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
13,26.5,6.63,23,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
6,18.0,6.3,55,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
14,26.0,9.1,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
11,20.0,5.0,52,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
38,53.25,13.31,47,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
56,37.0,12.95,27,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
35,26.0,9.1,31,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
43,6.09,2.13,48,0,0,1,0.0,0.0,0.0
22,44.0,15.4,31,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
25,29.0,9.57,20,0,1,0,0.018867924528301886,0.017045454545454544,0.004296455424274973
108,22.0,7.7,33,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
5,22.0,7.7,60,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
36,23.0,9.2,64,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
9,17.0,4.25,29,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
12,13.5,3.38,39,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
16,39.0,9.75,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
9,26.0,9.1,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
5,16.0,4.0,32,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
9,17.0,4.25,65,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
26,22.0,7.7,32,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
15,20.0,5.0,32,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
13,47.0,11.75,47,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
74,13.5,3.38,26,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
2,19.5,4.88,53,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
54,40.0,14.0,22,0,0,1,0.0047556142668428005,0.004319032536711776,0.007633587786259542
65,22.0,7.7,34,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
6,33.5,8.38,35,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
25,31.0,12.4,26,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
61,37.0,12.95,29,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
13,22.0,7.7,30,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
9,18.5,4.63,56,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
63,30.0,10.5,30,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
24,21.0,5.25,64,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
5,22.0,7.7,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
22,22.0,7.7,46,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
5,32.0,8.0,23,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,27.0,6.75,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
12,18.0,6.3,34,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
6,29.5,7.38,23,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
25,44.0,15.4,44,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
64,29.0,9.57,66,0,1,0,0.018867924528301886,0.017045454545454544,0.004296455424274973
35,63.5,15.88,51,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
9,3.59,1.26,48,0,0,1,0.0,0.0,0.0
3,27.0,17.55,22,0,1,1,0.0364963503649635,0.03636363636363636,0.0061633281972265025
4,15.0,6.0,30,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
48,42.0,14.7,41,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
78,45.5,11.38,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
10,25.0,16.25,44,0,1,1,0.0364963503649635,0.05263157894736842,0.011538461538461539
23,40.0,14.0,47,0,0,1,0.0,0.008141112618724558,0.006711409395973154
95,44.0,15.4,68,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
18,26.0,9.1,55,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
20,18.0,6.3,50,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
26,16.0,4.0,32,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
